shap_Age,shap_BusinessTravel,shap_DailyRate,shap_Department,shap_DistanceFromHome,shap_Education,shap_EducationField,shap_EnvironmentSatisfaction,shap_Gender,shap_HourlyRate,shap_JobInvolvement,shap_JobLevel,shap_JobRole,shap_JobSatisfaction,shap_MaritalStatus,shap_MonthlyIncome,shap_MonthlyRate,shap_NumCompaniesWorked,shap_OverTime,shap_PercentSalaryHike,shap_PerformanceRating,shap_RelationshipSatisfaction,shap_StockOptionLevel,shap_TotalWorkingYears,shap_TrainingTimesLastYear,shap_WorkLifeBalance,shap_YearsAtCompany,shap_YearsInCurrentRole,shap_YearsSinceLastPromotion,shap_YearsWithCurrManager
0.002783990251327153,-6.746653273587415e-05,0.008176028770123196,0.02057826339241512,-0.034745941105494976,-0.0046025029600808695,-0.015276951607179859,-0.011136033782574007,-0.0001735145399265099,-0.0038765177624247634,0.002769288112032093,0.01025732510384648,0.06621830585829434,-0.028607913215816808,0.06110282374645569,-0.004998129577089006,-0.009150257192559633,-0.009949004927349858,0.17864885791227744,-0.007666888363369016,-3.682485732051212e-06,0.024503391048533628,0.033339236465105934,0.018079794602953662,-0.0029435124821840636,-0.0027343791725666254,-2.5277047664348107e-05,-0.0034875903351695684,-0.018180572783670478,-0.007674706804742522
-0.008086811091580158,0.0005677177369324124,-0.000523325418977533,-0.00014535208151255367,-0.014415276042859856,0.0005768612652638271,-0.006598109867709549,-0.003497411013478429,0.0008868609540093823,-0.0004572080669828874,0.004223614341053447,-0.007131268298770304,0.01348579852022788,0.0002397543975696125,0.02535329178841546,0.009698124643137703,-0.000722816549711398,-0.00621836245966541,-0.05649226354510018,-0.008362748205375203,0.0005796830025508288,0.0002480248557174399,0.06779056245981921,-0.009780675713743478,-0.0001686475826625306,-0.0007010848261868,-0.0024164012990417366,-0.009514095409642397,0.1867553347525431,-0.004017308659205686
0.008284481998483756,-0.0008447899547850072,-0.0011905303864193969,-0.003984677203991786,-0.006371913722811935,-0.0026980696353758765,-0.00020494700823513035,-0.009296109069225322,0.000489273555536406,-0.0031842936755908514,-0.010895792222908051,-0.011237040215950147,-0.008954946899589833,-0.010821331007242203,0.014550455557088716,-0.02325703039905899,-0.0036772381505744043,0.03104724273421895,-0.05987590891568014,-0.0019431760079926118,7.261463805842277e-05,-0.004673674930391048,0.012996497323441446,-0.015613713102445375,-0.00103979858550919,0.002012901184924036,-0.00795223206228207,0.003109544531515078,-0.011735988365473644,-0.0019533474166995544
-0.01617012834024168,-0.0004343986771940085,-0.08575791053388204,-0.001251369587695844,-0.00026225332893851504,-0.0022336468410116754,-0.005119532211098922,-0.014129535610340917,-0.002692209793914399,-0.0017963160963279648,-0.01966062942940468,0.030587577374781655,-0.0017669989448951086,-0.0026751005309163666,-0.011477552438514437,0.15517150576352376,-0.015240931768995736,-0.006518775099038841,0.20011820566892025,-0.0037386100405535578,3.4992610364870835e-05,0.0025967225980820584,-0.02242230052433932,-0.00651172906441743,-0.001459191783851915,-0.003197042498261745,-0.00782892884626646,-0.015114460221701735,-0.005005287305571836,-0.004887701913263967
0.06707793691590315,-0.001685488478423858,-0.004577439801738191,-0.0024086455088560164,-0.004810309570896332,0.0012184363897159267,-0.009338754880300833,-0.006896939854689007,-0.0013766160121681313,-0.001779633775180393,-0.006243925103891777,0.004587698111978108,-0.009858335779808986,-0.009030621768439993,0.016775523678947492,-0.009933319895767711,-0.0021689032744473358,-0.023570971427392572,-0.07437693431375383,-0.00022294939388074514,-7.304116684176989e-05,-0.004416599923563975,0.020454641169556288,0.008918985282429764,-0.0013113702389080694,0.0052157652772193246,-0.0055161766784141975,0.0011067939102624028,-0.011733406871392313,-0.012868934432222597
-0.006166349944201915,0.005455804657427082,-0.014960276294401576,-0.003969934436133657,-0.017395559442733646,-0.0010389107110352785,0.035546368249175925,-0.009293099691905216,-0.007959485943062748,-0.0009499573216762252,0.006635326211208582,0.013158510839908875,-0.005494715047880582,0.042749974306211413,0.027929282940851865,-0.02410961355686001,0.018173085977206866,-0.003281147225205919,-0.046216427599870775,-0.0027340633468355647,-0.00018595236601059504,-0.011806874354950527,0.039317433492574064,-0.01026143943378873,-0.0013476239873168319,-0.004590466324552101,-0.010640851514854324,-0.008691925083790436,-0.007131648775766505,-0.009583001686697947
0.028824538387816526,0.004990064293988378,-0.0018562407815035911,-0.020361727653634417,-0.010636162968827915,0.0015440664430351244,-0.00320650915811105,-0.013460196525362043,0.0027237559680243118,-0.0003796291515420779,-0.007315697020063351,-0.017883744985916532,-0.015049816415332372,-0.0036557879034328027,0.0386028748294582,-0.04787676947770639,0.0169307859221389,0.08200688828499456,0.1586852422204115,-0.0009180649850995968,8.961745451208434e-06,-0.007926540204722223,0.035730999029610425,-0.01524333662037984,-0.007918879912156236,0.0018308911126271204,-0.003621527518898158,0.001958179669450723,-0.019421590067451498,-0.0059485639718327935
-0.009651219991745843,-0.000495280442675968,-0.008461691800360653,0.0007854485293120371,0.014724676911548632,0.0006303271513226422,-0.007442969195644689,-0.004946053632738026,0.0005441233876234247,-0.007390901789281588,-0.011450980670330532,0.013056994244619617,-0.0068455554137587865,0.008770304191703854,0.02045528893820707,0.012238130160799303,-0.006951311383810051,-0.009003497970986103,-0.07282675152919148,-0.009560010207017456,0.0005580047724311821,-0.007289566744199974,0.048129917945281674,-0.007686330044380061,-0.0025587358614146973,-0.007093442129884831,-0.007782772402116954,-0.0028065313201425857,0.15895508653020476,-0.007448237648339998
-0.010003848304492817,4.850800663173418e-05,-2.367580219251736e-05,-0.009385686972621654,0.09222894955897439,-0.000978193943586586,-0.00017779376069737934,0.017863138747327447,0.00023160586280375955,-0.010728331292605342,-0.0036082619417720984,-0.02484333936675595,-0.031243934274931717,0.0019884007234811573,-0.026944536207149872,-0.05954327773437617,-0.007353393405726678,-0.015018925238981793,0.11459726524227057,-0.00045341145022624054,6.851527084509267e-05,-0.0036525162109436087,-0.031581510528513664,-0.0036752531735262366,-0.00474989340730105,-0.0001028585167610627,-0.0075017508763231605,-0.010686568777988676,0.01734707014955428,-0.010960029789379823
-0.004859895189350597,0.002134562053886795,-0.004992809153158112,-0.002620982646890593,0.012863284570402644,-0.0006069350164957967,-0.001080820708525188,0.002157508255640917,1.8656722902121508e-05,-0.0036946052743280556,-0.007669484989646505,-0.0071534370555031345,-0.014460348518995437,0.023803291214755752,-0.012990783765207526,-0.019841787275425148,-0.008794106629484376,0.033251974985785984,-0.05031065912206119,-0.005310228847966502,-6.137904048604381e-06,-0.004385191026114698,-0.02328947189081449,-0.015321967184094145,-0.001562021601862235,-0.0026670717637293524,-0.006822921537971196,-0.006233991158106233,0.0046560496822015875,-0.013053206640767787
0.002846898642165592,0.0025178027357504744,0.01545227145866925,-0.0028220887226678244,0.04355656532649525,0.0021796951250096673,-0.004248578612100137,-0.005528393748460276,-0.00016312234824438022,0.0009053792146813569,-0.0021506348595932943,0.011912184016474012,-0.013703328385353687,-0.02297560960800414,0.022817830844921526,-0.010820869804302032,-0.0037044466905480074,-0.01629182886984486,-0.08272866369272958,0.013900673475743492,-1.4918624534083547e-06,0.0004894524654144349,0.030360765387023633,-0.006968090744761415,-0.0011487561337169556,0.006124312159577388,-0.012844262153767771,-0.004199333638814394,-0.011395913514155679,-0.010211954877374281
-0.0030309365078713137,-0.0006363710665649138,-0.002760490500665937,-0.003301075689019297,-0.009345831377571548,-0.002598807398446269,-0.0019280156136663267,0.01796433795986782,-0.00035796495668231014,-0.004313189531848354,-0.005244215594912087,-0.009090354294439565,-0.012574713971500224,-0.0043708136686050805,-0.011401057468197487,-0.023606867532673412,-0.0011215290522179101,0.01429407153488702,-0.02242012294838696,-0.006117370917685965,-0.0007099635544496729,-0.0028452205327547673,0.025681809144974952,-0.010178342938856775,-0.0012319263227181302,-0.004009178977852243,-0.009816979681290259,0.02660695910976742,-0.0024947000742954954,-0.007884674991290875
-0.00031456509816503935,-0.0009532836234662694,-0.005771964176207135,0.0024633349816965103,-0.0054938852714737025,0.004549150459971176,-0.003145746755623107,-0.00418439421461915,5.896021136755089e-06,0.0034452708910031075,-0.004302221635527358,-0.005772405357413028,0.0013322731682736545,-0.00862639735485512,-0.007834463746590374,-0.01969568732132004,0.004408662723412394,-0.004159410227777879,-0.04300077843767491,-9.054654342390003e-05,1.744319313408007e-05,-0.0019388570699588477,-0.019722183347788167,-0.00788993812127847,-0.002289974590577813,0.002351734797809391,-0.005874043837447932,-0.000839450863245437,-0.004888131908201307,-0.010628974148768264
-0.014403413789542992,-0.00048814967067131114,0.005219219001773656,0.009144514680463678,-0.022171544004919604,-0.0018060309625968906,0.0026984531452635113,0.012596181710760521,-0.002173934792456141,-0.0014232196143762817,-0.008557144337607374,-0.02874837255038546,0.016259824066083308,0.02193688036272128,-0.05349581536266743,-0.06268738369333325,-0.0015965233462779146,-0.014312242205973545,0.09534651582486257,0.03316239388325767,-0.0028073203581323266,-0.004704485541839905,-0.0438334279926276,-0.006169765776241357,-0.0072712397603124515,-0.0042019499713982535,-0.011034195214763764,0.015418668842790674,0.02523081294701268,-0.003970842933831632
-0.004996844160680897,-0.0009041227024191037,-0.013622657831141511,0.0018669320792782057,-0.005687325906300973,0.0008145912064612374,-0.001247195662088071,0.016907194751306594,0.0018464804742908362,-0.005220861981836886,-0.004275963199742199,-0.006048803476214383,0.0037288800194761385,0.03070675649249714,-0.012072538234227588,-0.02175974333564629,-0.006316250454367224,-0.010228750427077408,-0.07168369942770114,-0.00632133346378072,5.286983416589988e-05,-0.002332486799385856,-0.029995505175867195,-0.009166723556643452,0.02374200132821345,0.04804673585842901,-0.005517629068839303,0.002208960599910407,-0.00940685594240099,-0.01195964925263368
0.007450089437350777,-0.0005077268166709277,-0.024039955466971928,0.0037023770599343055,0.021182793507258692,0.002910049671102138,-0.008696423989784896,-0.0038576121942381415,-0.01934593149100942,-0.0031137528440261532,0.006995048822247035,-0.012221857182068752,-0.012047444809083077,0.009795590322558709,-0.004536966594303871,-0.006291193936952241,0.0025820794913203396,-0.0032415814393474854,-0.011479077252423822,0.005360885796085211,-6.274683038823666e-05,0.0018926798877368476,0.0053269901358767805,-0.004539077849491846,0.000995957828294664,-0.0009036409868996729,0.20955772998486147,-0.00692185648100189,-0.00289516098881707,-0.0018938022061134542
0.017499467155452652,-0.0002457690987640093,-0.0018937346242313075,-0.003687509155268647,-0.025395982733023605,0.0011540226095822835,-0.005654036058713181,0.0008263692863943323,-0.001386965891934775,-0.028522202561766668,-0.012825953400928673,0.008980531430732453,-0.006434536911311557,-0.0135564949966662,0.029699283142507235,0.043124168918164146,-0.00789830452207273,-0.013066808781758846,-0.11982020737292016,-0.010076756370500201,0.00012102154654860109,-0.0039804812292568385,0.020893245315913068,0.09653481782390766,0.0002710527036969357,-0.012135541712134759,0.0242557783530112,-0.011499596880510719,-0.004723500203169039,0.03060108680405506
-0.003905431974911847,-0.0006410524473265817,-0.004866877940784216,0.002529601457952742,-0.0070933790634071115,0.0009090312450966706,-0.0018259978724352493,0.014625974194551215,0.0001744134010637001,-0.007931684665450958,-0.005963945187392234,-0.007518020310070021,0.006176848909278141,0.043379178150496286,-0.015631512772450052,-0.01988831454660917,-0.0011347564654734135,-0.01122763777206763,-0.04111727300370644,0.01599701131450801,7.695791646893663e-05,0.01389888022509998,-0.033734517750732634,-0.00876867529595436,0.006697576773203446,-0.004623210735235594,-0.00971779725283403,-0.00019397293510462415,-0.0019138618666991502,-0.005611091144040003
0.0205976425088775,-0.004297134703351595,0.032543489688533475,-0.002839784694968238,0.014430577584166,-0.0013659439225210063,-0.005925632549311334,-0.008737763887625283,7.418006881335052e-05,-0.004572715480479739,-0.008085410270024802,0.012486363133298373,-0.00175392723479217,-0.011568695588790237,0.021820652393944748,-0.012033682139576464,0.00028517942510532913,-0.0077607031633960735,-0.07472354023377437,-0.002137656017511218,-8.952850303539211e-07,-0.0027622935017745077,0.03472306610958387,-0.0034770999826349187,-0.0011353126136690412,0.0011134206995910955,-0.005749868448863692,0.0030295719966624314,-0.012750755935168084,0.0017311346297205854
-0.007117116247793173,-0.0010996855402536502,-0.0015596042574399665,-0.0023837355042941994,-0.01075189393895273,0.0026799137009054746,-0.002938557964162835,-0.006565645142683573,0.0008659906443878408,-0.004555529773586119,0.0025611830535665174,-0.007974336189442443,-0.012368377655012336,0.025686904664477057,-0.01043146018025744,-0.025626736772771976,-2.440445883619371e-05,0.01704643085137624,-0.035701191329474635,-0.005235142901452146,-2.130404415377575e-05,0.0004972498590672702,-0.023426631506293955,-0.014235464210876373,-0.0019688365005401287,-0.0049754757587429236,-0.0032932378969962317,-0.006854078558296821,-0.00010077425611774685,-0.008971989600314657
0.007408187745504473,-0.000911670477701719,0.004416238494295133,-0.001954755983172799,0.006719362062274133,0.0009216824838743938,-0.0024756117969547474,-0.006756303970236111,-6.061497152468635e-05,-0.004268353528496532,-0.005547398246095724,-0.0072161402963122154,0.0003355316266822172,-0.009352730358161428,-0.006493184520001912,-0.023269942770139527,-0.006848851610007931,-0.006302743463432651,-0.035324817378999084,-0.007275907108453211,5.487488519716441e-05,-0.002016633395119691,-0.012739172483139903,-0.014001139796533557,-0.0017516136270715596,-0.005179146535778908,-0.013037517638421984,0.01609790816555733,-0.006901223990486168,-0.005111848932108963
0.010855898052397053,-0.0002454081541319701,-0.01004764082855609,-0.0013818701395100059,-0.007613333491449845,-0.0013348577888707596,-0.008797066593377824,-0.0034846657856607817,3.5884069188117316e-05,0.022664245250374256,-0.008959572107230734,-0.010832454304418754,-0.008906811943725257,-0.012594104272866924,-0.006037896903690344,-0.022016558531628934,0.018226064916186967,-0.011369837118000051,-0.03263818243943334,0.0026380573033365196,-5.987660917435442e-05,-0.00027178360433786084,-9.73873142716175e-05,-0.012649659859397961,-0.0015020279130014034,-0.005838766343352186,-0.010970238797390909,-0.0069275400762174085,-0.0108799926161349,-0.00780615347061865
-0.012984536116332197,0.00174702332280502,-0.0049762059538165,-0.0017796368215779767,-0.006977483562267276,-0.0005827537873484171,-0.0017023256313091193,-0.005110235873324562,-7.085160300258121e-05,0.009611798802348795,-0.00451558865097126,-0.0070264032585128,0.001177615871591374,-0.0032417908355067623,-0.008489955872200161,-0.018573653426182824,-0.004778735497004797,-0.007514568554271546,-0.04259556222894199,0.009197374535353055,3.84531659087054e-05,-0.002872734221134646,-0.012656432539088654,-0.010000681245269882,-0.0021286386250617315,-0.003527848663468755,-0.008430954141416426,-0.003132373346876177,-0.0035542786895154557,-0.0033915739685704666
-0.019338223489728894,-0.000505638449595507,-0.006671567298290638,-0.003460457603485282,-0.006285474139954635,-0.0014541222676311791,0.026107821149162744,0.002566269459050439,0.0003061113995019519,-0.006351329058790898,-0.007256883008921986,-0.004788187185531072,-0.012218870487229722,-0.01235088878661127,0.013731712361745292,-0.024308175058109765,-0.002796128550288803,-0.0024876558605534628,-0.045806120790636104,-0.0024696353055945063,-2.121233483857317e-05,-0.0022274942422307606,0.01974545844153466,-0.014711946129027032,-0.001881104691755962,0.0022955937924899424,-0.010948884981388603,-0.004783047155316315,-0.006861384658629431,-0.003612072484310749
-0.01282831121427594,-0.0004751820376750995,-0.002016392385097049,0.010124148916209424,0.006012323537888298,-0.0020617937631186843,-0.00041467710089543216,0.005160934252580146,0.000428426105251007,0.005239437034293169,0.0008068685455099278,-0.02455331325080036,0.03348904126362689,0.019898341111113202,-0.04544028923881471,-0.05148605389370931,-0.0119045696181623,0.009126765817555777,0.09080964229029724,-0.002890540773657774,-0.0002670743925994949,-0.002027561318135911,-0.03459669707763693,-0.007433580897682334,-0.006218612092569846,-0.003894926674920831,0.01085500161778267,0.0036828516693947905,0.0016207041825467372,-0.007588448029263261
-0.0127200398419467,-0.00035871283330333054,-0.0014917762441069978,0.004389376254351691,-0.0068230057378014675,0.0015560366954943954,-0.003229098410813909,-0.005693824206030768,0.001571757437712647,0.0007016745585489402,-0.0050835870333403,-0.006079415784602659,0.012236885875111368,-0.007489837794067757,-0.007004603250305421,-0.00752872933773453,-0.00290701551792477,0.03323336564629588,-0.0317972762211598,-0.005066723884613319,-3.899747065609359e-05,-0.0003042996623914036,-0.02321269690130476,-0.008892005075350077,-0.0015607162581301656,-0.004430510326558636,-0.0028949555234225313,-0.005629407857190803,0.007506445516306803,-0.009801844226031474
-0.010228533039914568,0.002937468634622147,0.008608353102726354,-0.001703029228541168,-0.003295657551366127,0.0037155541715111645,-0.0037172046139885375,-0.00626065200072503,0.0004906276136135276,-0.003522009055812664,-0.0025769838876335723,-0.007169518160916371,-0.01709976213996004,-0.006387820169026151,-0.00805805827669094,-0.01696791280369747,0.0162290136317322,-0.006461173230838259,-0.0343737768417511,0.018198711500294402,-2.526916442662129e-05,-0.004285502868267707,-0.01636814123978567,-0.012242653647352492,0.000921081967381187,-0.005058633691499993,-0.008855344101911175,-0.008487665603442744,-0.0009693673151657356,-0.005829679404132397
-0.025616447263956704,0.005158016384935978,-0.007659323308019176,-0.0015356281169430638,-0.011925348537015552,0.0002936846821118786,-0.004554562138556013,0.03308168596923279,0.0017662563351234094,0.01415158660132265,-0.0016330674311498593,0.007130491182095734,-0.0047799803135426784,0.04133210503900883,-0.014022794568169692,0.07486505437186033,-0.0034566996228952594,0.0217522464124807,-0.09866020940456732,-0.019653042431638023,1.5869008863047245e-05,0.005889151962834609,-0.030535562676969587,0.007188204439952339,-0.0024343418330900666,0.04476347122112529,0.015295799583433007,0.01740462760001164,-0.005648018118722676,0.05318323755587713
0.02160008479773064,-0.0008779978138436974,0.004193667723095622,-0.010198566447284948,-0.0203151587428559,-0.001466923411175946,0.044456890750406076,-0.017314294490268032,0.0020394623966641223,-0.013552636135090272,-0.0030412376498236415,0.019388805058674664,-0.011900702043671564,0.0037758169808319334,0.05595830079703841,-0.015430246799379365,-0.006979524145109939,-0.012762102503072328,0.11493828637082429,-0.0038156885820167653,6.597561030115631e-05,-0.006783669108231407,0.03909544828261914,0.07270997484345969,-0.005824506681804481,0.004196288035117583,-0.005044330173558425,0.0012045652990948221,-0.013890543395124529,-0.013268976238513178
0.014870778869927744,-0.00043529620671704756,-0.013496575710274461,-0.002069554584342246,-0.010877180809354582,-0.00038755697820924554,-0.004278062179141683,-0.0056122269819981,-0.0006138726084120175,-0.0035756876984129114,-0.002780095837510117,0.008070541012207215,-0.00559859579542089,0.04050575413033168,-0.013272484890765417,-0.008048828596608727,-0.005533631478492748,-0.011832826376344559,-0.06115147693906296,0.0297663808795119,0.003187663831142785,-0.0017546585253098378,-0.024639270985025257,0.007746822363108549,-0.0022599515219400086,-0.0033766202273713374,-0.001928015633818842,0.0014610960054437078,-0.005061892204235992,-0.0058682117378706785
-0.01440263748296829,-0.00027877355355223986,-0.0006678239397610432,0.005087894097866986,-0.0046643758028135675,-0.00020760272921415798,-0.0034998269757411105,0.017711532339390098,0.00042686710253025083,-0.004686488229705106,0.0009252044258538924,-0.007828172610112783,0.018943466926156862,-0.01910593937867472,0.02096293356962502,-0.02044633367250807,-0.005789045766020011,-0.0051269441216369345,-0.06399021385303585,0.013689898436182643,-1.3165547943004794e-06,-0.00307903275102553,0.02761666150743835,-0.014179022847525867,-0.0022046177699895893,0.0010729728785675234,-0.00938505936619355,-0.0020942198337789157,-0.008453875816065326,-0.0051896456434605545
-0.011475598984354844,-0.002305751976974651,-0.009613728475680948,0.0054101978690742165,0.0029283726085149397,-3.0399432077308277e-05,-0.0018807126176629662,0.023753909975371648,0.00026914607275438135,-0.010508265062124881,-0.008484192287636203,-0.00961112186121918,0.010655627585206304,0.0527073140555093,-0.01364372579142825,-0.0203445780461758,-0.0052943740099081005,-0.004327208315390732,-0.03688158007608534,-0.005054617512518756,3.8302099373412765e-06,-0.02024381977223632,0.05239048013775184,-0.00033667288380225164,0.0015645697248032294,0.006969165583373375,-0.008612543227270687,-0.007473285885009869,0.018763685827434352,0.011862339152860174
-0.003815828764986125,0.0042168016192236655,-0.012595076736166904,8.036353875246265e-05,-0.010126024387118477,0.0015795306685824845,0.01792675502609597,-0.006747768935503288,0.0002414647293685288,-0.008208803974877756,-0.004298095523386223,-0.005219106353059714,-0.0072219313568726165,0.025795577767591275,-0.010274961541304563,-0.018889174635973387,0.009699828501358884,-0.0025867860806611824,-0.03828969026568025,-0.006110888010419022,-2.8640037296110797e-05,-4.2441848531634885e-05,-0.026115482615415367,-0.010010090962148749,-0.0026607056930361703,0.004987933623389286,-0.008538420757137394,-0.00699126488990594,-0.003835381188667351,-0.010765228331180694
-0.01059329909784703,0.002097536520633882,-0.01078608510758705,-0.0013752248180661049,-0.007349589067024067,0.00014907865743854308,-0.0016927913484313015,-0.005224623906945115,-0.00023995320095844338,-0.0028926282500893324,-0.003720698958274565,0.008862049038855842,-0.005238902635254611,-0.003413877696703403,-0.007399527571388159,-0.0033842813026526376,0.01618174591868452,-0.006709889472174559,-0.05646670551995297,-0.0027752217279448203,2.5517497861167646e-05,0.009338915679492415,-0.016552363286825047,-0.015127358730518778,-0.002150517899609248,-0.004347421658867264,-0.0029902117248900213,0.0013280776047205761,-0.00650266007678595,-0.009892625273862438
