shap_MedInc,shap_HouseAge,shap_AveRooms,shap_AveBedrms,shap_Population,shap_AveOccup,shap_Latitude,shap_Longitude
-0.24952576573285115,0.03237368459835124,0.050241239324404885,-0.006546410534720053,-0.024473694483713188,-0.010568436153753281,-0.6852239309557081,0.21978067417450803
-0.2702275994460433,0.027058407115982844,-0.04331442269440231,-0.021906349050859718,-0.012728065976534707,-0.3184618646907802,0.29171781122746326,-0.10195056850523543
1.0788001307679225,-0.17636752273114326,0.09789638431915591,-0.040293689108575566,0.04419575415658983,-0.197525323782138,0.18595903478235415,0.08424269973236732
-0.1029521099170961,-0.03625934372232223,-0.13012704704220596,-0.025992366395330466,-0.015054969760694804,-0.09767125702524936,-0.5689067107501432,-0.045398854062013924
-0.3536857091288948,0.001154552305360994,-0.03636554668450117,-0.020128266188930866,-0.009210803142232181,-0.023802253400863265,-0.6110958503977599,0.1449112236412293
-0.07626663994906266,-0.1812480581404816,-0.015681238641973322,0.021752372134633335,0.06034904625187664,0.3320327023460413,0.3174648377724589,-0.1413356392672722
-0.0392742883363826,-0.048513993566339196,-0.0008433320346375694,0.00913674854193232,0.010531167876506516,-0.20103630846762827,0.22828329529202165,-0.42869592226697933
-0.21602602229395415,0.004414566831201228,-0.04095394071617193,0.019189062306941194,0.011732988204421417,-0.07754321929158323,0.2690680455597612,0.1838558978214314
-0.16855871900243075,0.0016442308049045096,-0.05791596830533308,-0.020887733570798445,-0.009883708253219083,-0.11005077426711068,0.462291491410615,-0.7816514603245196
-0.285129780655916,0.016407366132516473,0.0013174883112333192,0.01771700480256186,-0.004463995339865506,0.20486858564376234,0.5740249826246873,-0.7653243173138616
-0.409977477287448,0.07765000962355771,0.008599553108233522,-0.006126179748371215,-0.023391077363994553,0.2962388373444264,0.4521201614677193,-0.08379644336100682
-0.2203069374392726,0.003984774853743147,-0.017473197177969267,0.0025465788524161328,0.018782831455609994,-0.05351666203257992,-1.0222662798492275,0.36778624561729883
0.3235352092086396,-0.06177391403944057,0.027160880600567906,0.01599587625172717,-0.009273656574423512,0.08341919892363876,-0.5149265571067008,0.7325905412559951
-0.37065799725343823,0.021239298168657116,-0.005471952006046194,-0.008978417271064245,0.012843826141834143,0.12421205914952224,0.31292371673847813,0.03179694070473488
-0.10489226736408455,-0.0035696560567430426,0.017020338341317255,0.004922011950038723,-0.013751472936874051,-0.1995327879362412,0.5508638922289174,-0.6061527030681827
-0.5856952449770142,-0.003541330157950142,-0.025527732678438043,0.00579246510919802,-0.015024909184594435,-0.20780109829696813,-0.483375566766972,0.046260753057285914
-0.31532013555768573,0.025683582201418177,-0.06123927367727447,-0.022278672452812315,0.018776213195396848,-0.39963907967196066,0.257912578360374,-0.12553783901255883
0.6576762110597337,-0.31546135446556944,0.0012637401833308103,-0.027360576407918415,0.003785161411469744,-0.13230925544437924,-0.2802960256302322,0.00428955669658535
-0.49273734217040327,-0.0033921817639202346,-0.024570643818315148,0.010258023536734981,0.00700546718593614,-0.2111139903646108,0.16423445263584655,-0.6637564556066718
0.32390524420356087,-0.05424809133063718,0.11290594910638901,0.012113531673994657,0.010496340198915276,-0.3869800406761897,0.295773670925737,-0.06691913267828568
0.16971295215087592,-0.0545363645825455,-0.05092731985614592,-0.05904071523018502,-0.033812365236226466,0.02377951554743049,0.5707378247382622,-0.6010961397722167
0.6684930932499992,-0.16853695900732418,0.0631337129761414,-0.030561976934059203,0.038827742349531034,-0.02879967123226379,0.1969107065967546,-0.3786292964465065
0.49730489427834984,0.24832812912980443,-0.06772708146147124,0.0015480711638701905,0.020211392280234577,1.1433499527785898,0.44780514197102095,-0.038349124289707104
-0.2770820845941671,0.04092309329558702,-0.07119607195598292,-0.024646925550478045,-0.02201579624621445,0.13340856837374304,0.4802669570228318,0.13897995119275947
-0.31726621656500353,-0.04535290639483719,-0.08528996648534302,-0.0014459706556044693,0.010044335744278215,-0.21609208017333004,-0.4813953115770528,0.12449546496474795
-0.35033880081839014,-0.0029276012388618254,-0.07511701618042935,-0.005912108956199518,-0.01879479968407395,0.04168430635896584,-1.031785199272399,0.43227856801728193
0.931307710280671,-0.1235819368036573,0.051016774317504315,-0.004754246787706506,0.010910945343093772,-0.08154461890080711,0.34969094090007274,-0.04880805709888591
-0.08695014852908571,-0.000564116967470909,-0.0724850101503398,0.026141215510633628,0.023043134334820935,-0.26509271218030334,0.30891931032358116,-0.04829430966061409
-0.36718933122019737,-0.009541083328113018,-0.028357971188179364,0.004423296262575605,-0.012222694177307859,-0.11024148512178726,-0.6475905636572861,0.5474871995186913
0.029400347514074384,-0.030851587499983,-0.012529617358231916,0.020463958153468412,0.026490841960712715,-0.15179342415949576,-0.5912910041819669,0.25085783833834285
-0.5131278193674188,0.0067120811022687125,0.0916458594427786,0.06331747160913437,0.01231695643187777,-0.18575528623310675,0.38694884444170385,-0.023990641761211007
-0.297091444745256,0.03240862495980764,-0.03160681651013874,-0.025366980533544848,-0.029647561959582163,-0.25698966000478324,0.34050933270271344,-0.14570814155378684
-0.10367480904371405,-0.04186089289905794,-0.004131808639085648,0.015006316706130746,0.02256139592034742,-0.025373399614254596,-0.7984892808923542,0.1582998231991769
0.18194680092157797,-0.010586724197946751,0.019779886160940806,-0.016885242829539494,0.006987206477497239,-0.1822584514801565,-0.3243503577064439,0.4185243383966008
-0.09717018696199375,-0.06698501081338691,-0.14078034358841252,-0.005405418718364672,-0.01627342077821595,-0.2052942250205342,-0.502129486286467,-0.08090456271447692
0.0778049573622775,-0.07910976711920739,0.0393680305243106,-0.004148382762195979,0.035289195573986944,-0.025431362784329396,0.517425655149309,-0.6662509822464563
-0.1502529636163308,0.01008596067502367,-0.05674069505113948,0.03479367807829476,-0.016849891995479992,-0.3374254558258508,0.296551503274095,0.009295207477989606
-0.019149446937735775,-0.10055343853353406,0.05203619303163578,0.00632990586467713,-0.012653843581119872,0.14598453486340077,-0.5890140030243856,0.6603174727147052
1.233940074756465,0.10252752253669314,0.08780204723479983,-0.012435487664515677,0.02574554949580488,0.17790364128271904,-0.04618183999889879,0.5715366394114608
0.03723520924038894,-0.07241590024845208,-0.06291964014626501,-0.012002565655948275,-0.006286213947305441,0.16477539143055764,0.6438296224033911,-0.31656842345239056
0.01037073256167787,0.04394600608990004,-0.06993536901389234,-0.02849732230686641,-0.027407397408805993,-0.29571291949683653,0.24637083962548786,-0.08661721377809954
-0.28150887618288833,0.10659948234942931,0.09330426566921232,-0.024905709341073817,-0.006704472601750239,0.1901712964419312,0.5887573506839544,0.3914241438508907
-0.404104811394991,-0.03846448247943044,-0.02074425810655157,-0.008422836477438977,-0.017267516164101836,0.03016699823707313,-0.6180358987447653,-0.02587985683916486
-0.3106427527459891,0.01370728660493114,-0.04424814245081507,0.00816582908597411,-0.030945154859973626,0.0006320400739969046,0.3285568549716845,-0.20263859202274945
-0.3611045308010216,0.01630417336285973,0.09153707666775518,0.08234805968994806,0.0006755094664549688,-0.30569894188123725,0.39755362254187276,-0.04654762591859253
-0.3776942167550078,-0.03060724239992851,0.16514891335566062,0.01837642268768832,0.03772259990113525,-0.12565067581674158,0.3161318317089172,-0.06884027814986439
1.4827539034897927,0.23931047658643365,0.07330253450503733,-0.05509970315511964,-0.03212491502992634,-0.0016903111928331781,0.2721005948347374,0.021228443580457678
0.6047609231752722,-0.10060468118124845,0.15432058759421124,0.025916704743622176,-0.022828823639720212,-0.3061433510230563,0.3677974098496998,-0.4102113812348398
-0.5736368712016156,0.00042351387265625816,0.020236224222007878,0.07538526433822881,-0.015961740022212324,-0.03747252324341389,-0.9596011037142489,0.3774244831754004
-0.5343234785575988,-0.002337381116431061,-0.01036840245629719,-0.00810439219509135,-0.02187020702276641,-0.013310893670059158,-0.739934358247483,0.14427645163486885
-0.40620001321018206,-0.04167545550795694,0.09387062889391018,-0.06951136614581628,0.058099822772892364,0.09509779224652448,0.20585863523469017,0.12561751664822624
-0.12284454391134204,-0.001000427891722211,0.08150825713801169,-0.01083311298046283,0.029267610192291613,-0.12840492888661173,0.25945338560567505,0.20124135373056562
-0.23157773901268228,-0.014824042325490155,-0.03895069122259884,-0.0021311338111445364,0.008617735859043024,-0.10748534382551952,-0.7193154673258868,0.2996740377774222
-0.0113247566939026,0.05959928128535466,-0.030543246245761112,0.016497112256274704,0.00025311402740044284,0.3508276955212568,-0.10860290984317544,0.39766109653130116
-0.5044826932170327,0.07887036874477417,-0.028804627293902742,-0.004770841735262365,0.003351892396749463,-0.3199836869670071,0.4344111353726475,-0.6781342143808797
-0.6535543252600837,0.010282121930949871,-0.05391345991383787,-0.012464551166267483,-0.0006622749320740695,-0.24406273331898773,-0.5202003721789878,-0.017177071467604037
-0.25866789660987705,-0.027863784918081363,-0.05164268420614462,-0.014814951346088491,-0.006141343284607501,-0.03554997882343741,-0.6997130610136082,0.14621114042754926
-0.2888535589951789,-0.0011695655902713043,0.05525148846942102,0.00615589206149707,-0.0023831825685374495,-0.31956014064577176,0.24621516841601987,-0.3633387431922165
-0.030982580310155754,0.24134846227775597,-0.08524312675364853,0.01711537296168899,0.013381483705179562,0.47759791334066903,0.12570986368184095,0.9873921676493046
-0.8627025210994179,0.09752524453246224,-0.01623563671068041,0.01572615759248947,-0.013818988281182101,0.5752880360862036,0.446748451018866,-0.5275033877795068
-0.5511240349183208,-0.04066273687640205,-0.11716826682264582,-0.032496458273835745,-0.02041428342126892,0.2619165405114654,-0.4707920481826477,0.34391865214586687
-0.152014437977723,0.0392907845235095,-0.05835284261262132,-0.005326268427215837,0.009244226638656983,-0.3495233546738927,0.31640630121764846,-0.07598705899410561
-0.26188883603546853,-0.16837502691395456,-0.03302353930352183,0.004601238241230021,-0.019455318157451985,0.22753887505610693,0.23002065753715215,-0.4757005943140939
2.280189635230345,-0.1480590937586385,0.2081855942275797,-0.1323155310796301,-0.02793615709106234,-0.07895423786932952,0.3193616054748054,-0.19198118226759106
0.38124981833912897,0.056473517200010974,-0.022742719448160642,0.21095577137397414,-0.008340104394428637,0.6767887742991116,0.6898053962507038,-0.3899502157597817
1.2017473128829443,-0.1663943150904015,0.12060072345544541,-0.016295940109430376,-0.04337802382648079,-0.26881088647998697,0.28997304480570163,-0.4034145462008928
-0.03523764183124513,0.018084223193800427,-0.09609253372606873,0.012425432576383172,-0.02832447071585193,0.06716344560154539,0.3142440248807907,-0.13279512434268326
-0.20136499629012178,0.013195228560216493,-0.06462315216664137,-0.0380675985401831,0.01249307975944248,-0.3224876717902043,0.27387566051849715,-0.10476319797031465
-0.4087274544612774,0.022456664414894478,0.17695305984456355,-0.002257427999848005,-0.05640238599231452,0.05815037535874581,0.3997605793143157,0.08934407563105197
0.2013942819875956,0.14327271131098315,-0.0603389327493278,-0.09362191977830663,-0.0720997124783753,0.15854261167754885,0.34620000770835757,0.09488843905538488
-0.0015720688731198607,0.03364081587889814,-0.01808057523736352,0.023567271986630656,0.018356788733908617,0.21889556850597727,-0.11712198148788958,0.5077415787533027
-0.5350411714153779,0.0021545717690241873,-0.06173305987356798,-0.00830264855660971,-0.014505652467305482,-0.16705989538775612,-0.5141949893917445,0.11500018660952264
-0.3829534437073744,0.010234950445155846,-0.012410163875047146,0.011510391679657915,0.05427160079807436,-0.1048391446383539,-0.45862409843717616,0.48659726664685876
0.1768911993549409,0.18226345351289638,-0.08558234172432094,-0.028716695557086495,-0.028266512509962923,0.018793560602571233,0.2868457659719934,-0.04154105306222846
1.3280213059904054,0.05991069323967167,0.1562449212343381,0.026128553882263077,-1.1101564510115804,0.08729641307692873,-0.16324178798695357,0.06782550955904298
1.8786078855770756,-0.10623920976051522,0.12197084280725903,0.008146554491049755,0.0034254871741904937,-0.20771385640755397,-0.08465976643552495,0.27465036684749067
-0.12416775988509471,0.019162548932908977,-0.04910702279528777,-0.010097259049671266,0.006654880757068895,0.3626390138507486,-0.7842821314742469,0.12037508397253988
-0.1556477341871505,0.010206862088562047,-0.022637440032503946,0.006856410535237956,-0.021134012281399918,-0.21296663393906784,0.3685531628921308,0.022196864638872285
-0.09420368527693426,-0.028257865853447584,0.01039250263822396,0.01682556876399758,-0.013084679501398569,-0.4181361006880979,0.2653007720974347,-0.029939158709457844
0.13848639605683274,0.06333543075528723,0.0410440964240297,-0.042414033061468216,-0.03494414549471912,0.28331333325486413,0.30490574778199514,0.17003065879513088
0.253954427557328,0.02423193125965554,0.1151911244074654,-0.04825622639826179,-0.0030150389386108143,0.008912632980736817,0.3461276173670558,-0.11096906570322972
0.4252014271881126,-0.09275443444411394,0.08688535351619066,0.01543088057616842,0.026715245864643293,-0.28020230698954035,0.2550357679645822,-0.06448456038177028
-0.1624708516136161,-0.0634051077195727,-0.07094918161839814,-0.006683850012304902,0.027287561213252046,0.06301681645943973,-0.6530885486962142,0.5883705142620965
-0.028343792013474742,0.02428288306977265,-0.02721562396709487,0.008425654347629461,-0.038863561349153315,-0.15710091211029067,0.26644589047184125,-0.04275317063553302
0.33892315697605224,0.06465853450408758,-0.06723709729178154,-0.0153020101648508,-0.00906804844567887,0.28362490583192995,-0.2318966023698158,0.8126349666400893
-0.5052467799489386,0.04693044506668229,-0.04058023829651575,0.009225808671762934,0.04187409680032943,-0.12635732115479187,0.4461032455367604,0.0504581223596324
-0.26959139168971885,-0.03076295163200484,-0.04593780847246307,-0.007608248060605547,0.005471790476030946,-0.032003076072451224,0.525885831047417,-0.7807068037276804
-0.35362528459756504,0.014259228908467775,-0.006682076039160165,-0.01984162872275192,-0.0183200505631703,-0.19875755718094296,-0.5230577237886973,0.0040324304006389864
-0.46639774482509894,0.05874637151373463,-0.02827021982315273,0.057233561806406215,-0.013939222462122416,0.024739826727018226,0.2494687021937716,-0.7047739420566359
-0.37740874774364785,0.026006861174992082,-0.017581748798511397,-0.003008599128897913,0.005843618604358198,0.13706773248059106,0.4743106456585883,-0.05789236792281372
-0.1607911238188899,-0.05143167431600887,0.015142786996020731,0.0003067656996790902,0.052676129020182996,0.5042800521926983,0.1962696230065194,0.1518748717776907
-0.019302864354940538,0.005379398817858601,-0.08441834282331911,0.01899800443834465,0.03895031544347148,0.41292527637000603,-0.45654900832907513,0.008554677604806785
1.1453035132144578,0.07099522140266344,0.10928962590733135,-0.03444101144441447,0.012746204504801427,0.11259336057381006,0.23532077858606498,-0.30770991216708354
2.507792353377445,0.06507454706748832,0.2926063130676812,0.009771041699614215,-0.0025416822341867372,-0.10084064971944827,0.20529290169513842,0.016562259851889395
0.1880391782845618,0.11945861371796127,-0.06913703024041752,-0.006006617587627261,-0.011500321293788147,-0.1116715523347375,-0.20949595310992664,0.8296610710413006
-0.4690477380577795,0.006562200282514823,-0.07049911417076146,0.016629969193108992,-0.004249916852295428,-0.26216649188861996,-0.453831154043346,0.009409583216802275
-0.12535614978018203,-0.04201525742711965,-0.052830853342620686,-0.0005168945844343397,0.006699126969360805,0.14818417928567215,-0.5877416399147478,0.7085948601986093
-0.18995404925584808,-0.04269731279144253,0.10782882545807297,0.060953543762934714,-0.008404733801198746,-0.08729648028067459,0.11297632804613386,-0.7673887683956309
0.31175411364412864,0.149904884372354,0.003277946111520578,-0.012266670162898664,-0.030324201056209858,0.03282771753998531,-0.36531328813483926,0.30706688049691366
-0.20098010376505043,0.12630143660484464,0.04748264243560698,-0.01932902742140868,-0.006961329498062696,0.48407375003887865,0.2744928621931831,0.2506874691297162
0.22945609598020383,0.008128633026808529,0.079673958324438,0.017742523806791723,-0.009447946062009578,-0.09928464774733584,-0.5743783378002263,0.6810771107031178
0.3451656454463955,-0.23417616914281097,0.07740095274008127,0.06307651025488667,0.049272401832840845,0.17546827745709379,0.24011457477899967,0.11316529764022562
-0.42070545631664574,-0.020412476296032763,0.19600759648103122,-0.025613845772541027,0.07621730391967503,0.448741583646879,-0.039320886356745174,0.5534738725156331
-0.30352176458436586,0.005532498726151971,-0.011784649849178095,0.006751274771686439,0.0024083260343650183,-0.10748043601231984,0.5135038524737502,-0.8029117548767135
-0.38919312868001726,0.07639833496767096,-0.06865948914934052,-0.010591839686867388,0.006862987047943534,-0.3990408633975585,0.30444573792374285,-0.13665437069324982
-0.4259150687243164,0.03883081377200142,-0.09503314608038636,0.0072224248096790684,-0.02047447206452489,0.25607516050609774,0.5022575998936009,0.12666427596330324
2.0035414018889424,-0.15383676518886205,0.1243268802536295,0.03157622401309709,0.02520324680055637,0.005545428643508785,0.18310604492948188,0.1345271649824281
-0.40706886281101107,0.0036554590515424936,0.014891089927441498,0.004109131334389531,0.038003251724030636,-0.2645076455749404,0.31011885609736056,-0.11301393073837972
1.3836415243057127,0.06370546803744219,0.06245414306757084,0.07398574996081152,0.012976876298325805,0.4003833038673838,-0.012437589259134256,0.5662735214006535
-0.4219131138858029,0.025634908863976305,-0.0020606877693080607,0.015525012675207108,0.072100907961958,-0.07663388686469261,-0.21072160896640527,0.8061558121798953
-0.4896643511151342,0.007464466555720719,-0.03878822142210993,-0.006977642946876586,-0.013485412529644237,0.143728942908092,-0.6872001846812418,0.23912976270130457
-0.41121765158744894,0.03538288841016765,0.07834079381904303,0.07403130740734014,0.007075911850806733,0.04252436549814775,0.18982586600359355,-0.597435523629756
-0.44701967304843493,0.011010168603370403,0.14215669701092337,-0.004010735720257798,0.016046918855663533,-0.043487357768972286,0.41070341813956474,0.02754822523101211
-0.1515387421896048,0.016310300750801615,0.030326541577869646,-0.008615429042019968,-0.006274315013033629,0.17042738874495625,-0.8129750685640829,0.1934266720301457
0.009143522381200454,-0.0014572592541298945,-0.050937370590763746,-0.012407658745996742,-0.018464228337597886,-0.48912395559736976,0.24746616651886144,-0.09331184459513679
-0.3391041241887433,0.009508066550915828,-0.0164275900561006,-0.016180822768092185,0.013768008615325017,-0.37369137506851985,0.26763962538778285,-0.10043443098770695
-0.10291649302833321,0.1401136998911261,0.010305234735078557,-0.09616185056635004,0.011326040989006287,0.7588013128393505,-0.04475304281790159,0.33886260019973635
1.0137138804395363,-0.21680077837573664,0.12513527787094061,-0.00741133983949112,0.03437134354302543,-0.2599653896102609,0.3037328748918299,-0.23434846871847184
0.06828503496009944,-0.22348999782168902,-0.04758338068986632,0.04435312657689792,0.008385496011360374,0.1731543262168634,0.4182502541583017,-0.14639748532983504
0.5347655579925049,-0.006694219576565956,0.08257701245234784,-0.03829203805557881,-0.007945831115866895,-0.3498337323512897,0.2725676050542097,-0.0969469678551468
-0.5727208020445869,-0.02767761245330803,-0.07652757425095842,0.013781725513363199,0.001074544783186866,-0.034377615456560304,-0.47148285389001104,0.07904752884951449
-0.5885232502028521,0.008294578107470443,-0.05326149922655531,0.03733443735725814,0.0030525494250650807,-0.22638723970876526,0.1587046784114864,-0.2926069110030039
0.9543822394832386,-0.1535752364018299,0.01224779811762346,0.027347406252811197,-0.02539075731210687,-0.3182839319740378,0.36283322861932904,-0.4043933743613161
-0.11570449254799314,0.011863455498823896,-0.07908943664768231,-0.004493620263274351,0.030033931839225262,-0.007100961474461656,0.35119899607223487,-0.061370484830677016
1.8657903135346714,-0.21469565810946734,0.09595834564557663,-0.00948187322832382,0.06634816240009968,-0.006118901390254905,0.16126010097370455,0.12465750733375898
-0.6421980115894985,0.021765736474108052,-0.055742275322854765,0.005507818558871804,0.045140232101603034,-0.03455139833260546,-0.3086586037941197,0.435513869531178
-0.4966142203966956,-0.028415325468522497,-0.038220694582923896,-0.007034606312236065,-0.007319305572100348,0.01008243392678196,-0.8972028518653314,0.3595219213665132
0.450418021744008,-0.3764147530737864,-0.05069562232083626,0.010052427110713325,0.019253239437921364,0.20329752713290872,0.14856582534001064,0.12471091814570173
-0.2205733209283062,0.04305013746896293,-0.08372320454329384,0.0409857082255985,-0.010817974294677696,-0.16999768756979391,0.3014337634301046,0.18563995025331678
-0.3186706064672217,0.00835828921481152,-0.10883580403933593,-0.020450925481382002,0.02988334645609939,-0.1041595597685955,-0.5750037049707498,-0.023343689913654087
-0.13141059519191914,-0.07648575862926009,-0.1377230881437208,-0.012785665495575813,0.041467917066120207,0.12708559156355478,0.21121175627878983,0.19210722036912556
0.5004035581081553,-0.2487681126049756,-0.022313714766078192,0.08739514480270373,0.05318442452820818,-0.05711182563487455,-0.0965568049065223,0.30933479396604524
0.7495370204267965,0.04222292034055499,0.0527792690482238,-0.030067832758359146,0.008491891633093473,0.09145674852892625,-0.08791727440398972,0.3447347771848945
-0.3258189385143669,0.27278913531315085,0.03486498472337189,0.171150670924726,-0.04271062213316327,0.7953595481614684,0.6056400061018212,-0.42961597493931547
0.9108402159373509,-0.2590229978975185,0.03471385803772137,-0.06369273523980155,0.03765867060445089,0.04924005312550435,0.4058343267898454,-0.40244390312895123
0.9252991112534074,-0.06854628867175051,0.06865981032557102,0.06006265290058763,-0.03220043698047448,-0.1675408275202426,0.43453705418472965,-0.3440835931127003
-0.636917387988833,-0.013677621003280365,-0.0631295160510308,0.00186475341485675,-0.007416929401260859,0.03311596626012033,-0.9184210352181981,0.21932911025738577
-0.7091535653356368,0.026453086019573677,-0.05989496034721015,0.0034587524538801516,-0.0066954045992133615,0.0817849794007634,-0.07283356192139763,-0.618831996762674
-0.44333373415993266,0.030825757779721245,-0.04735408059767906,0.029309085795675857,0.017708175168936576,-0.09947245650540935,-0.6702930296779778,0.28788761547604735
-0.4259367748836121,-0.0053909955024028025,0.04157664321422999,0.08450886913384238,-0.007019885435256583,-0.030030276940833572,0.11592904590866965,-0.7586192899566049
0.2657543802762666,-0.05183896666212604,0.0456060959217939,-0.0005408475010699476,0.007598094700115326,-0.052823447932569254,-0.7513235876048566,0.18756564973951753
-0.5349501675155989,-0.003300602822582732,-0.10870588929976294,0.011078715392013692,0.02971842482469583,-0.01844848751921745,-0.6356712006344969,0.020996548393213743
1.4073168618333876,-0.07969559484661659,0.10609433964278651,-0.03955770748005307,0.005869449535694003,0.00015626939413778017,-0.34078030716580543,0.26908438821239544
